1511,photo,93,8,0,93,0,0,0,0,0
1512,video,73,0,2,73,0,0,0,0,0
1513,photo,82,5,0,82,0,0,0,0,0
1514,video,89,17,1,89,0,0,0,0,0
1515,video,52,5,3,52,0,0,0,0,0
1516,video,52,5,3,52,0,0,0,0,0
1517,photo,32,1,0,32,0,0,0,0,0
1518,photo,140,18,0,140,0,0,0,0,0
1519,photo,113,5,0,113,0,0,0,0,0
1520,video,1201,86,3,1201,0,0,0,0,0
1521,video,1145,22,4,1145,0,0,0,0,0
1522,video,107,5,5,107,0,0,0,0,0
1523,photo,27,5,0,27,0,0,0,0,0
1524,photo,101,9,0,101,0,0,0,0,0
1525,video,160,8,3,160,0,0,0,0,0
1526,video,197,20,2,197,0,0,0,0,0
1527,photo,70,3,0,70,0,0,0,0,0
1528,video,88,11,1,88,0,0,0,0,0
1529,photo,22,1,0,22,0,0,0,0,0
1530,video,265,5,0,265,0,0,0,0,0
1531,photo,73,4,7,73,0,0,0,0,0
1532,photo,211,2,0,211,0,0,0,0,0
1533,video,165,9,0,165,0,0,0,0,0
1534,video,190,6,1,190,0,0,0,0,0
1535,video,83,1,0,83,0,0,0,0,0
1536,photo,51,1,0,51,0,0,0,0,0
1537,video,386,15,14,386,0,0,0,0,0
1538,video,135,14,0,135,0,0,0,0,0
1539,video,273,35,2,273,0,0,0,0,0
1540,video,87,25,4,87,0,0,0,0,0
1541,video,240,30,2,240,0,0,0,0,0
1542,photo,47,1,0,47,0,0,0,0,0
1543,video,23,7,16,23,0,0,0,0,0
1544,photo,84,4,0,84,0,0,0,0,0
1545,photo,18,0,0,18,0,0,0,0,0
1546,photo,59,5,0,59,0,0,0,0,0
1547,photo,44,0,0,44,0,0,0,0,0
1548,photo,28,0,0,28,0,0,0,0,0
1549,photo,30,1,0,30,0,0,0,0,0
1550,photo,39,2,0,39,0,0,0,0,0
1551,photo,17,0,1,17,0,0,0,0,0
1552,photo,74,15,1,74,0,0,0,0,0
1553,photo,68,6,0,68,0,0,0,0,0
1554,photo,65,2,10,65,0,0,0,0,0
1555,photo,52,2,0,52,0,0,0,0,0
1556,photo,78,8,0,78,0,0,0,0,0
1557,photo,28,3,0,28,0,0,0,0,0
1558,photo,63,5,0,63,0,0,0,0,0
1559,photo,19,24,0,19,0,0,0,0,0
1560,photo,21,22,0,21,0,0,0,0,0
1561,photo,77,12,0,77,0,0,0,0,0
1562,video,137,3,1,137,0,0,0,0,0
1563,photo,537,16,1,537,0,0,0,0,0
1564,photo,57,5,1,57,0,0,0,0,0
1565,video,144,11,0,144,0,0,0,0,0
1566,photo,13,1,0,13,0,0,0,0,0
1567,photo,10,0,0,10,0,0,0,0,0
1568,video,108,5,0,108,0,0,0,0,0
1569,photo,49,0,0,49,0,0,0,0,0
1570,photo,1,0,0,1,0,0,0,0,0
1571,photo,29,1,0,29,0,0,0,0,0
1572,photo,24,2,2,24,0,0,0,0,0
1573,photo,156,17,0,156,0,0,0,0,0
1574,photo,56,1,0,56,0,0,0,0,0
1575,photo,34,1,0,34,0,0,0,0,0
1576,photo,16,1,0,16,0,0,0,0,0
1577,photo,25,1,0,25,0,0,0,0,0
1578,photo,38,4,1,38,0,0,0,0,0
1579,photo,45,5,0,45,0,0,0,0,0
1580,photo,74,2,0,74,0,0,0,0,0
1581,photo,8,0,0,8,0,0,0,0,0
1582,photo,2,0,0,2,0,0,0,0,0
1583,photo,131,8,0,131,0,0,0,0,0
1584,photo,32,3,0,32,0,0,0,0,0
1585,photo,14,1,1,14,0,0,0,0,0
1586,photo,90,10,4,90,0,0,0,0,0
1587,photo,122,2,0,122,0,0,0,0,0
1588,photo,5,0,0,5,0,0,0,0,0
1589,photo,97,5,1,97,0,0,0,0,0
1590,photo,31,1,0,31,0,0,0,0,0
1591,photo,80,4,0,80,0,0,0,0,0
1592,photo,51,1,1,51,0,0,0,0,0
1593,photo,38,0,0,38,0,0,0,0,0
1594,photo,102,5,0,102,0,0,0,0,0
1595,photo,92,10,1,92,0,0,0,0,0
1596,photo,54,4,0,54,0,0,0,0,0
1597,photo,44,4,0,44,0,0,0,0,0
1598,photo,78,5,1,78,0,0,0,0,0
1599,photo,66,10,1,66,0,0,0,0,0
1600,photo,54,6,2,54,0,0,0,0,0
1601,photo,25,0,0,25,0,0,0,0,0
1602,photo,74,5,1,74,0,0,0,0,0
1603,photo,79,7,1,79,0,0,0,0,0
1604,photo,104,3,1,104,0,0,0,0,0
1605,photo,38,7,0,38,0,0,0,0,0
1606,photo,17,6,0,17,0,0,0,0,0
1607,photo,75,8,0,75,0,0,0,0,0
1608,photo,52,3,0,52,0,0,0,0,0
1609,photo,38,0,5,38,0,0,0,0,0
1610,photo,58,5,0,58,0,0,0,0,0
1611,photo,12,1,2,12,0,0,0,0,0
1612,photo,4,0,2,4,0,0,0,0,0
1613,photo,28,4,0,28,0,0,0,0,0
1614,photo,4,0,1,4,0,0,0,0,0
1615,photo,51,0,0,51,0,0,0,0,0
1616,photo,18,1,0,18,0,0,0,0,0
1617,photo,45,0,0,45,0,0,0,0,0
1618,photo,14,0,0,14,0,0,0,0,0
1619,photo,54,1,0,54,0,0,0,0,0
1620,photo,65,4,0,65,0,0,0,0,0
1621,photo,73,0,0,73,0,0,0,0,0
1622,photo,43,3,0,43,0,0,0,0,0
1623,photo,28,4,1,28,0,0,0,0,0
1624,photo,22,1,0,22,0,0,0,0,0
1625,photo,39,3,0,39,0,0,0,0,0
1626,photo,62,8,0,62,0,0,0,0,0
1627,photo,20,2,0,20,0,0,0,0,0
1628,photo,17,0,0,17,0,0,0,0,0
1629,photo,49,7,0,49,0,0,0,0,0
1630,photo,62,7,0,62,0,0,0,0,0
1631,photo,43,2,0,43,0,0,0,0,0
1632,photo,30,1,0,30,0,0,0,0,0
1633,photo,28,0,0,28,0,0,0,0,0
1634,photo,49,2,2,49,0,0,0,0,0
1635,photo,67,6,0,67,0,0,0,0,0
1636,photo,20,1,0,20,0,0,0,0,0
1637,photo,81,5,0,81,0,0,0,0,0
1638,photo,58,6,1,58,0,0,0,0,0
1639,photo,13,5,0,13,0,0,0,0,0
1640,photo,47,0,0,47,0,0,0,0,0
1641,photo,7,0,2,7,0,0,0,0,0
1642,photo,62,2,1,62,0,0,0,0,0
1643,photo,84,6,0,84,0,0,0,0,0
1644,photo,23,2,0,23,0,0,0,0,0
1645,photo,19,4,0,19,0,0,0,0,0
1646,photo,13,0,1,13,0,0,0,0,0
1647,photo,8,1,1,8,0,0,0,0,0
1648,photo,35,1,0,35,0,0,0,0,0
1649,photo,37,0,0,37,0,0,0,0,0
1650,photo,73,10,0,73,0,0,0,0,0
1651,photo,114,9,0,114,0,0,0,0,0
1652,photo,69,6,0,69,0,0,0,0,0
1653,photo,43,0,0,43,0,0,0,0,0
1654,photo,106,3,0,106,0,0,0,0,0
1655,photo,69,2,0,69,0,0,0,0,0
1656,photo,65,2,0,65,0,0,0,0,0
1657,photo,52,0,0,52,0,0,0,0,0
1658,photo,79,1,0,79,0,0,0,0,0
1659,photo,49,1,0,49,0,0,0,0,0
1660,photo,31,0,0,31,0,0,0,0,0
1661,photo,7,0,2,7,0,0,0,0,0
1662,photo,6,0,2,6,0,0,0,0,0
1663,photo,7,0,0,7,0,0,0,0,0
1664,photo,5,1,1,5,0,0,0,0,0
1665,photo,18,1,0,18,0,0,0,0,0
1666,photo,32,0,7,32,0,0,0,0,0
1667,photo,33,1,0,33,0,0,0,0,0
1668,photo,97,0,0,97,0,0,0,0,0
1669,photo,102,16,0,102,0,0,0,0,0
1670,photo,38,10,0,38,0,0,0,0,0
1671,photo,16,2,0,16,0,0,0,0,0
1672,photo,3,1,2,3,0,0,0,0,0
1673,photo,27,0,5,27,0,0,0,0,0
1674,photo,78,4,35,78,0,0,0,0,0
1675,photo,29,0,0,29,0,0,0,0,0
1676,photo,66,9,0,66,0,0,0,0,0
1677,photo,78,16,0,78,0,0,0,0,0
1678,photo,57,9,1,57,0,0,0,0,0
1679,photo,19,4,0,19,0,0,0,0,0
1680,photo,82,14,0,82,0,0,0,0,0
1681,photo,5,4,1,5,0,0,0,0,0
1682,photo,52,5,0,52,0,0,0,0,0
1683,photo,45,14,0,45,0,0,0,0,0
1684,photo,55,10,0,55,0,0,0,0,0
1685,photo,40,1,0,40,0,0,0,0,0
1686,photo,48,4,0,48,0,0,0,0,0
1687,photo,53,7,0,53,0,0,0,0,0
1688,photo,5,0,0,5,0,0,0,0,0
1689,photo,0,0,0,0,0,0,0,0,0
1690,photo,74,6,0,74,0,0,0,0,0
1691,photo,7,1,2,7,0,0,0,0,0
1692,photo,96,214,0,96,0,0,0,0,0
1693,photo,43,2,0,43,0,0,0,0,0
1694,photo,13,3,0,13,0,0,0,0,0
1695,photo,28,3,0,28,0,0,0,0,0
1696,photo,34,0,1,34,0,0,0,0,0
1697,photo,83,1,0,83,0,0,0,0,0
1698,photo,7,0,0,7,0,0,0,0,0
1699,photo,34,0,0,34,0,0,0,0,0
1700,photo,97,3,0,97,0,0,0,0,0
1701,photo,24,4,0,24,0,0,0,0,0
1702,photo,106,18,0,106,0,0,0,0,0
1703,photo,131,4,0,131,0,0,0,0,0
1704,photo,132,7,0,132,0,0,0,0,0
1705,photo,79,5,0,79,0,0,0,0,0
1706,photo,71,2,7,71,0,0,0,0,0
1707,photo,55,8,5,55,0,0,0,0,0
1708,photo,51,9,0,51,0,0,0,0,0
1709,photo,46,3,1,46,0,0,0,0,0
1710,photo,5,2,2,5,0,0,0,0,0
1711,photo,52,5,0,52,0,0,0,0,0
1712,photo,18,0,0,18,0,0,0,0,0
1713,photo,207,13,0,207,0,0,0,0,0
1714,photo,105,5,0,105,0,0,0,0,0
1715,photo,30,0,0,30,0,0,0,0,0
1716,photo,32,0,0,32,0,0,0,0,0
1717,photo,44,10,0,44,0,0,0,0,0
1718,photo,100,28,1,100,0,0,0,0,0
1719,photo,58,4,0,58,0,0,0,0,0
1720,photo,22,1,0,22,0,0,0,0,0
1721,photo,26,0,0,26,0,0,0,0,0
1722,photo,45,4,0,45,0,0,0,0,0
1723,photo,21,0,0,21,0,0,0,0,0
1724,photo,75,15,0,75,0,0,0,0,0
1725,photo,21,0,1,21,0,0,0,0,0
1726,photo,72,23,0,72,0,0,0,0,0
1727,photo,50,1,0,50,0,0,0,0,0
1728,photo,26,6,0,26,0,0,0,0,0
1729,photo,46,9,0,46,0,0,0,0,0
1730,photo,80,7,0,80,0,0,0,0,0
1731,photo,41,11,0,41,0,0,0,0,0
1732,photo,69,6,0,69,0,0,0,0,0
1733,photo,3,2,2,3,0,0,0,0,0
1734,photo,21,4,0,21,0,0,0,0,0
1735,photo,64,1,0,64,0,0,0,0,0
1736,photo,60,19,0,60,0,0,0,0,0
1737,photo,25,3,0,25,0,0,0,0,0
1738,photo,48,17,0,48,0,0,0,0,0
1739,photo,45,4,0,45,0,0,0,0,0
1740,photo,2,0,1,2,0,0,0,0,0
1741,photo,7,0,1,7,0,0,0,0,0
1742,photo,61,13,0,61,0,0,0,0,0
1743,photo,16,9,0,16,0,0,0,0,0
1744,photo,27,3,0,27,0,0,0,0,0
1745,photo,42,16,11,42,0,0,0,0,0
1746,photo,65,0,0,65,0,0,0,0,0
1747,photo,44,4,0,44,0,0,0,0,0
1748,photo,55,12,0,55,0,0,0,0,0
1749,photo,59,7,0,59,0,0,0,0,0
1750,photo,51,6,0,51,0,0,0,0,0
1751,photo,41,1,0,41,0,0,0,0,0
1752,photo,12,5,0,12,0,0,0,0,0
1753,photo,57,7,0,57,0,0,0,0,0
1754,photo,55,7,0,55,0,0,0,0,0
1755,photo,76,4,0,76,0,0,0,0,0
1756,photo,103,14,0,103,0,0,0,0,0
1757,photo,46,2,0,46,0,0,0,0,0
1758,photo,74,14,0,74,0,0,0,0,0
1759,photo,25,0,0,25,0,0,0,0,0
1760,photo,34,0,0,34,0,0,0,0,0
1761,photo,50,1,0,50,0,0,0,0,0
1762,photo,47,0,0,47,0,0,0,0,0
1763,photo,64,2,0,64,0,0,0,0,0
1764,photo,40,1,0,40,0,0,0,0,0
1765,photo,58,1,0,58,0,0,0,0,0
1766,photo,67,3,0,67,0,0,0,0,0
1767,photo,50,3,0,50,0,0,0,0,0
1768,photo,53,1,0,53,0,0,0,0,0
1769,photo,67,8,0,67,0,0,0,0,0
1770,photo,90,12,0,90,0,0,0,0,0
1771,photo,60,2,0,60,0,0,0,0,0
1772,photo,30,8,0,30,0,0,0,0,0
1773,photo,52,10,0,52,0,0,0,0,0
1774,photo,5,0,0,5,0,0,0,0,0
1775,photo,56,14,0,56,0,0,0,0,0
1776,photo,26,2,0,26,0,0,0,0,0
1777,photo,71,11,0,71,0,0,0,0,0
1778,photo,53,4,0,53,0,0,0,0,0
1779,photo,35,2,0,35,0,0,0,0,0
1780,photo,31,2,0,31,0,0,0,0,0
1781,photo,45,0,0,45,0,0,0,0,0
1782,photo,20,1,0,20,0,0,0,0,0
1783,photo,3,2,2,3,0,0,0,0,0
1784,photo,48,0,0,48,0,0,0,0,0
1785,photo,18,0,0,18,0,0,0,0,0
1786,photo,56,10,0,56,0,0,0,0,0
1787,photo,64,2,1,64,0,0,0,0,0
1788,photo,63,0,0,63,0,0,0,0,0
1789,photo,40,9,2,40,0,0,0,0,0
1790,photo,92,1,0,92,0,0,0,0,0
1791,photo,53,0,0,53,0,0,0,0,0
1792,photo,33,0,0,33,0,0,0,0,0
1793,photo,84,6,0,84,0,0,0,0,0
1794,photo,87,11,0,87,0,0,0,0,0
1795,photo,26,0,0,26,0,0,0,0,0
1796,photo,22,0,0,22,0,0,0,0,0
1797,photo,78,0,5,78,0,0,0,0,0
1798,photo,67,6,7,67,0,0,0,0,0
1799,photo,26,1,0,26,0,0,0,0,0
1800,photo,14,0,0,14,0,0,0,0,0
1801,photo,18,0,0,18,0,0,0,0,0
1802,photo,24,0,0,24,0,0,0,0,0
1803,photo,27,0,0,27,0,0,0,0,0
1804,photo,30,11,0,30,0,0,0,0,0
1805,photo,34,4,0,34,0,0,0,0,0
1806,photo,26,1,1,26,0,0,0,0,0
1807,photo,38,4,0,38,0,0,0,0,0
1808,photo,55,5,0,55,0,0,0,0,0
1809,photo,80,9,0,80,0,0,0,0,0
1810,photo,33,3,0,33,0,0,0,0,0
1811,photo,44,10,0,44,0,0,0,0,0
1812,photo,41,7,0,41,0,0,0,0,0
1813,photo,30,3,0,30,0,0,0,0,0
1814,photo,34,0,0,34,0,0,0,0,0
1815,photo,30,0,0,30,0,0,0,0,0
1816,photo,38,9,0,38,0,0,0,0,0
1817,photo,24,4,1,24,0,0,0,0,0
1818,photo,37,2,0,37,0,0,0,0,0
1819,photo,18,3,0,18,0,0,0,0,0
1820,photo,55,15,0,55,0,0,0,0,0
1821,photo,54,3,0,54,0,0,0,0,0
1822,photo,67,11,0,67,0,0,0,0,0
1823,photo,94,18,0,94,0,0,0,0,0
1824,photo,41,2,0,41,0,0,0,0,0
1825,photo,36,2,0,36,0,0,0,0,0
1826,photo,65,3,1,65,0,0,0,0,0
1827,photo,90,6,0,90,0,0,0,0,0
1828,photo,42,2,0,42,0,0,0,0,0
1829,photo,48,4,0,48,0,0,0,0,0
1830,photo,45,10,0,45,0,0,0,0,0
1831,photo,47,2,0,47,0,0,0,0,0
1832,photo,31,4,0,31,0,0,0,0,0
1833,photo,105,23,0,105,0,0,0,0,0
1834,photo,48,0,0,48,0,0,0,0,0
1835,photo,37,5,0,37,0,0,0,0,0
1836,photo,5,2,2,5,0,0,0,0,0
1837,photo,11,0,0,11,0,0,0,0,0
1838,photo,27,11,1,27,0,0,0,0,0
1839,photo,2,0,0,2,0,0,0,0,0
1840,photo,43,1,0,43,0,0,0,0,0
1841,photo,46,4,0,46,0,0,0,0,0
1842,photo,53,3,0,53,0,0,0,0,0
1843,photo,10,1,0,10,0,0,0,0,0
1844,photo,22,5,0,22,0,0,0,0,0
1845,photo,12,3,1,12,0,0,0,0,0
1846,photo,50,6,0,50,0,0,0,0,0
1847,photo,47,13,0,47,0,0,0,0,0
1848,photo,14,0,2,14,0,0,0,0,0
1849,photo,1,0,0,1,0,0,0,0,0
1850,photo,25,18,0,25,0,0,0,0,0
1851,photo,16,0,0,16,0,0,0,0,0
1852,photo,46,2,0,46,0,0,0,0,0
1853,photo,76,1,0,76,0,0,0,0,0
1854,photo,16,0,0,16,0,0,0,0,0
1855,photo,40,1,0,40,0,0,0,0,0
1856,photo,83,15,0,83,0,0,0,0,0
1857,photo,89,28,1,89,0,0,0,0,0
1858,photo,30,0,0,30,0,0,0,0,0
1859,photo,12,0,0,12,0,0,0,0,0
1860,photo,52,17,0,52,0,0,0,0,0
1861,photo,58,19,0,58,0,0,0,0,0
1862,photo,22,4,0,22,0,0,0,0,0
1863,photo,6,0,0,6,0,0,0,0,0
1864,photo,30,2,0,30,0,0,0,0,0
1865,photo,58,5,0,58,0,0,0,0,0
1866,photo,32,4,5,32,0,0,0,0,0
1867,photo,48,5,0,48,0,0,0,0,0
1868,photo,43,4,0,43,0,0,0,0,0
1869,photo,30,0,0,30,0,0,0,0,0
1870,photo,41,3,0,41,0,0,0,0,0
1871,photo,42,10,0,42,0,0,0,0,0
1872,photo,59,6,0,59,0,0,0,0,0
1873,photo,17,0,0,17,0,0,0,0,0
1874,photo,47,0,0,47,0,0,0,0,0
1875,photo,14,5,2,14,0,0,0,0,0
1876,photo,12,1,0,12,0,0,0,0,0
1877,photo,25,3,1,25,0,0,0,0,0
1878,photo,0,0,0,0,0,0,0,0,0
1879,photo,4,1,0,4,0,0,0,0,0
1880,photo,3,0,0,3,0,0,0,0,0
1881,photo,5,1,1,5,0,0,0,0,0
1882,photo,2,0,0,2,0,0,0,0,0
1883,photo,11,6,0,11,0,0,0,0,0
1884,photo,38,10,0,38,0,0,0,0,0
1885,photo,13,0,0,13,0,0,0,0,0
1886,photo,19,0,0,19,0,0,0,0,0
1887,photo,15,1,0,15,0,0,0,0,0
1888,photo,21,4,0,21,0,0,0,0,0
1889,photo,42,2,0,42,0,0,0,0,0
1890,photo,12,0,0,12,0,0,0,0,0
1891,photo,19,4,0,19,0,0,0,0,0
1892,photo,24,2,0,24,0,0,0,0,0
1893,photo,32,1,0,32,0,0,0,0,0
1894,photo,15,8,0,15,0,0,0,0,0
1895,photo,22,4,0,22,0,0,0,0,0
1896,photo,33,8,0,33,0,0,0,0,0
1897,photo,11,6,0,11,0,0,0,0,0
1898,photo,47,6,0,47,0,0,0,0,0
1899,photo,41,7,0,41,0,0,0,0,0
1900,photo,29,4,0,29,0,0,0,0,0
1901,photo,48,7,0,48,0,0,0,0,0
1902,photo,13,8,0,13,0,0,0,0,0
1903,photo,32,2,0,32,0,0,0,0,0
1904,photo,42,8,0,42,0,0,0,0,0
1905,photo,26,5,0,26,0,0,0,0,0
1906,photo,67,25,0,67,0,0,0,0,0
1907,photo,23,4,0,23,0,0,0,0,0
1908,photo,33,4,0,33,0,0,0,0,0
1909,photo,25,3,0,25,0,0,0,0,0
1910,photo,22,4,0,22,0,0,0,0,0
1911,photo,26,0,0,26,0,0,0,0,0
1912,photo,38,10,0,38,0,0,0,0,0
1913,photo,50,19,0,50,0,0,0,0,0
1914,photo,29,1,0,29,0,0,0,0,0
1915,photo,26,0,0,26,0,0,0,0,0
1916,photo,25,1,0,25,0,0,0,0,0
1917,photo,15,0,0,15,0,0,0,0,0
1918,photo,18,0,0,18,0,0,0,0,0
1919,photo,28,4,0,28,0,0,0,0,0
1920,photo,14,23,0,14,0,0,0,0,0
1921,photo,20,2,0,20,0,0,0,0,0
1922,photo,17,21,0,17,0,0,0,0,0
1923,photo,34,0,0,34,0,0,0,0,0
1924,photo,17,11,0,17,0,0,0,0,0
1925,photo,40,6,0,40,0,0,0,0,0
1926,photo,21,5,0,21,0,0,0,0,0
1927,photo,14,4,0,14,0,0,0,0,0
1928,photo,43,17,1,43,0,0,0,0,0
1929,photo,27,5,0,27,0,0,0,0,0
1930,photo,35,22,0,35,0,0,0,0,0
1931,photo,24,1,0,24,0,0,0,0,0
1932,photo,30,4,0,30,0,0,0,0,0
1933,photo,21,2,0,21,0,0,0,0,0
1934,photo,41,7,0,41,0,0,0,0,0
1935,photo,15,1,0,15,0,0,0,0,0
1936,photo,27,6,0,27,0,0,0,0,0
1937,photo,22,3,0,22,0,0,0,0,0
1938,photo,36,13,0,36,0,0,0,0,0
1939,photo,10,18,0,10,0,0,0,0,0
1940,photo,24,5,0,24,0,0,0,0,0
1941,photo,19,1,0,19,0,0,0,0,0
1942,photo,63,25,0,63,0,0,0,0,0
1943,photo,47,15,0,47,0,0,0,0,0
1944,photo,57,11,0,57,0,0,0,0,0
1945,photo,14,4,0,14,0,0,0,0,0
1946,photo,35,5,0,35,0,0,0,0,0
1947,photo,12,0,2,12,0,0,0,0,0
1948,photo,15,3,0,15,0,0,0,0,0
1949,photo,31,15,0,31,0,0,0,0,0
1950,photo,45,5,0,45,0,0,0,0,0
1951,photo,35,24,0,35,0,0,0,0,0
1952,photo,38,30,0,38,0,0,0,0,0
1953,photo,26,11,0,26,0,0,0,0,0
1954,photo,35,11,0,35,0,0,0,0,0
1955,photo,53,36,0,53,0,0,0,0,0
1956,photo,26,0,0,26,0,0,0,0,0
1957,photo,16,0,0,16,0,0,0,0,0
1958,photo,28,7,0,28,0,0,0,0,0
1959,photo,16,1,1,16,0,0,0,0,0
1960,photo,26,16,0,26,0,0,0,0,0
1961,photo,26,11,0,26,0,0,0,0,0
1962,photo,27,14,0,27,0,0,0,0,0
1963,photo,33,6,0,33,0,0,0,0,0
1964,photo,27,8,0,27,0,0,0,0,0
1965,photo,37,10,0,37,0,0,0,0,0
1966,photo,23,5,1,23,0,0,0,0,0
1967,photo,13,0,0,13,0,0,0,0,0
1968,photo,17,8,0,17,0,0,0,0,0
1969,photo,30,0,0,30,0,0,0,0,0
1970,photo,18,13,0,18,0,0,0,0,0
1971,photo,30,9,0,30,0,0,0,0,0
1972,photo,26,7,0,26,0,0,0,0,0
1973,photo,16,9,0,16,0,0,0,0,0
1974,photo,47,5,0,47,0,0,0,0,0
1975,photo,16,7,0,16,0,0,0,0,0
1976,photo,13,9,1,13,0,0,0,0,0
1977,photo,32,13,1,32,0,0,0,0,0
1978,photo,21,11,0,21,0,0,0,0,0
1979,photo,24,8,0,24,0,0,0,0,0
1980,photo,22,4,0,22,0,0,0,0,0
1981,photo,14,2,0,14,0,0,0,0,0
1982,photo,24,12,3,24,0,0,0,0,0
1983,photo,24,1,0,24,0,0,0,0,0
1984,photo,18,20,0,18,0,0,0,0,0
1985,photo,14,2,0,14,0,0,0,0,0
1986,photo,17,4,0,17,0,0,0,0,0
1987,photo,14,0,0,14,0,0,0,0,0
1988,photo,16,0,0,16,0,0,0,0,0
1989,photo,15,0,0,15,0,0,0,0,0
1990,photo,11,1,0,11,0,0,0,0,0
1991,photo,15,0,1,15,0,0,0,0,0
1992,photo,15,1,0,15,0,0,0,0,0
1993,photo,16,8,0,16,0,0,0,0,0
1994,photo,14,0,0,14,0,0,0,0,0
1995,photo,17,0,0,17,0,0,0,0,0
1996,photo,0,0,1,0,0,0,0,0,0
1997,photo,32,2,0,32,0,0,0,0,0
1998,photo,29,7,5,29,0,0,0,0,0
1999,photo,19,12,0,19,0,0,0,0,0
2000,photo,49,5,0,49,0,0,0,0,0
2001,photo,62,25,1,62,0,0,0,0,0
2002,photo,9,11,0,9,0,0,0,0,0
2003,photo,33,7,0,33,0,0,0,0,0
2004,photo,40,28,0,40,0,0,0,0,0
2005,photo,46,31,0,46,0,0,0,0,0
2006,photo,31,11,0,31,0,0,0,0,0
2007,photo,15,0,0,15,0,0,0,0,0
2008,photo,40,17,0,40,0,0,0,0,0
2009,photo,20,5,0,20,0,0,0,0,0
2010,photo,32,9,1,32,0,0,0,0,0
2011,photo,34,11,1,34,0,0,0,0,0
2012,photo,14,0,0,14,0,0,0,0,0
2013,photo,16,10,2,16,0,0,0,0,0
2014,photo,5,0,1,5,0,0,0,0,0
2015,photo,21,0,0,21,0,0,0,0,0
2016,photo,18,1,0,18,0,0,0,0,0
2017,photo,14,6,0,14,0,0,0,0,0
2018,photo,23,0,0,23,0,0,0,0,0
2019,photo,20,22,0,20,0,0,0,0,0
2020,photo,24,24,0,24,0,0,0,0,0
2021,photo,24,30,0,24,0,0,0,0,0
2022,photo,19,25,0,19,0,0,0,0,0
2023,photo,4,0,0,4,0,0,0,0,0
2024,photo,35,7,0,35,0,0,0,0,0
2025,photo,15,4,0,15,0,0,0,0,0
2026,photo,16,2,0,16,0,0,0,0,0
2027,photo,20,6,0,20,0,0,0,0,0
2028,photo,15,18,0,15,0,0,0,0,0
2029,photo,23,4,0,23,0,0,0,0,0
2030,photo,18,0,0,18,0,0,0,0,0
2031,photo,16,4,0,16,0,0,0,0,0
2032,photo,17,1,0,17,0,0,0,0,0
2033,photo,15,11,0,15,0,0,0,0,0
2034,photo,27,1,0,27,0,0,0,0,0
2035,photo,25,6,0,25,0,0,0,0,0
2036,photo,24,8,0,24,0,0,0,0,0
2037,photo,14,0,1,14,0,0,0,0,0
2038,photo,22,3,0,22,0,0,0,0,0
2039,photo,15,3,0,15,0,0,0,0,0
2040,photo,34,44,0,34,0,0,0,0,0
2041,photo,14,3,9,14,0,0,0,0,0
2042,photo,18,2,0,18,0,0,0,0,0
2043,photo,13,3,0,13,0,0,0,0,0
2044,photo,14,1,0,14,0,0,0,0,0
2045,photo,30,0,1,30,0,0,0,0,0
2046,photo,30,8,0,30,0,0,0,0,0
2047,photo,18,3,0,18,0,0,0,0,0
2048,photo,24,2,0,24,0,0,0,0,0
2049,photo,21,0,0,21,0,0,0,0,0
2050,photo,8,16,0,8,0,0,0,0,0
2051,photo,23,3,0,23,0,0,0,0,0
2052,photo,27,2,0,27,0,0,0,0,0
2053,photo,9,10,0,9,0,0,0,0,0
2054,photo,12,0,0,12,0,0,0,0,0
2055,photo,22,1,0,22,0,0,0,0,0
2056,photo,18,6,0,18,0,0,0,0,0
2057,photo,17,6,0,17,0,0,0,0,0
2058,photo,18,0,0,18,0,0,0,0,0
2059,photo,16,2,0,16,0,0,0,0,0
2060,photo,16,0,0,16,0,0,0,0,0
2061,photo,13,2,2,13,0,0,0,0,0
2062,photo,19,3,0,19,0,0,0,0,0
2063,photo,2,0,0,2,0,0,0,0,0
2064,photo,17,1,0,17,0,0,0,0,0
2065,photo,14,1,0,14,0,0,0,0,0
2066,photo,2,0,0,2,0,0,0,0,0
2067,photo,13,2,0,13,0,0,0,0,0
2068,photo,1,0,0,1,0,0,0,0,0
2069,photo,18,3,0,18,0,0,0,0,0
2070,photo,23,7,0,23,0,0,0,0,0
2071,photo,17,1,0,17,0,0,0,0,0
2072,photo,17,6,0,17,0,0,0,0,0
2073,photo,14,1,0,14,0,0,0,0,0
2074,photo,1,0,1,1,0,0,0,0,0
2075,photo,10,1,0,10,0,0,0,0,0
2076,photo,13,12,0,13,0,0,0,0,0
2077,photo,35,25,0,35,0,0,0,0,0
2078,photo,4,0,0,4,0,0,0,0,0
2079,photo,15,12,0,15,0,0,0,0,0
2080,photo,11,6,0,11,0,0,0,0,0
2081,photo,8,15,0,8,0,0,0,0,0
2082,photo,11,3,0,11,0,0,0,0,0
2083,photo,22,6,0,22,0,0,0,0,0
2084,photo,10,6,0,10,0,0,0,0,0
2085,photo,11,6,0,11,0,0,0,0,0
2086,photo,14,23,0,14,0,0,0,0,0
2087,photo,21,5,0,21,0,0,0,0,0
2088,photo,26,4,0,26,0,0,0,0,0
2089,photo,25,9,1,25,0,0,0,0,0
2090,photo,10,11,0,10,0,0,0,0,0
2091,photo,11,2,0,11,0,0,0,0,0
2092,photo,22,7,0,22,0,0,0,0,0
2093,photo,11,1,1,11,0,0,0,0,0
2094,photo,14,2,1,14,0,0,0,0,0
